feature1,feature2,feature3,feature4,feature5,feature6,feature7,target
59.81735080564744,88.59202535226233,41.21337753639407,3.8272198902195687,8.084240379080565,8.191454230184858,80.93673338215349,142.6829886560081
80.06940028849979,1.6909811354707704,86.12943252306178,91.13002243524484,40.08766846351621,28.689069833770773,84.30448852638386,89.9121634552287
61.704455297741646,14.05987267853942,22.87556137159159,84.1497971175196,84.43584735081981,22.014599338063867,81.1137639752162,69.66513887356822
53.59535338891156,61.04284489824332,52.38698831262817,63.96291484955626,0.5156348033917069,2.4738783415619525,69.00263853157124,81.5114673677883
17.15930195622134,69.39306736886564,28.52656231218128,5.510592078168841,58.22229025860094,29.58187265655955,32.28161355753046,48.05458567819986
96.69893878549965,19.493466478308676,34.739650514561404,10.40140651107091,40.178185247448894,9.284764508729115,50.484380646169924,-3.7304597007318137
74.25907409447407,0.5290509169382895,9.016116884502079,5.618398091194033,88.43256633664335,98.55858566528507,52.01746856274987,102.8751988765911
19.841742953279574,93.33483160830191,65.45982033421369,79.1791747160087,51.1215678611379,78.82118923792203,33.47967316748672,51.568298028582106
11.32531344173897,90.48139767028248,0.4223913508407007,7.350388060676039,13.229136395536234,94.21499192747001,30.29296862426224,74.86130820951817
21.33130511803032,25.566255251552573,9.592006679437992,40.17978829990967,73.10276403556995,64.82099352415909,25.084558083451903,-11.167089118461995
22.743891395182814,49.581615834046865,86.47649667829786,63.406375312284645,75.44924749082648,43.71231912677318,40.02120902427818,14.54574438201935
72.29163139452544,37.23685794123146,55.25980303993004,8.046361735719143,59.4275567103534,28.092146693320718,74.24475863144008,170.15015289168485
29.882719665268308,75.75366841711616,22.636013801884005,0.44076449230693315,13.978028098719586,29.576370224015925,19.559381625075666,149.90121746046532
54.88820378428916,20.99921700900459,77.84921702787021,48.467990304227584,63.93403927232835,16.769630743472273,92.46826037822882,30.759272173489784
71.73399513633042,15.481361149816685,72.36336058193933,18.64099258251244,82.96645652434765,19.664176333975437,96.13006691117158,36.57721521210208
54.75975848164579,22.286359973606018,21.272669051414418,62.79879624064401,63.3276129149952,30.32790372858618,81.63677514534665,133.96684923109962
41.905671700889435,81.38582852339901,26.521517056103107,98.34254714034867,87.23053226599075,44.85245893649456,33.53845098473835,151.7715456450259
2.9706053983398317,99.09367486495766,68.09495248305892,18.915818640159344,4.50455494971731,1.313954536249906,66.18106166295956,79.58456791045714
10.751234469652783,30.9957639304688,30.794744829381003,11.747222616483842,94.69314207950003,97.7390549235605,90.4479254268709,-6.116203630972186
79.61801494650354,6.542942286782805,71.70386259969244,45.59104342797371,15.148371295050145,64.672019512236,2.923457187959755,155.91732028517538
75.3520872510052,88.97329460901544,1.0380039277155584,32.742784280664175,82.8491091472489,11.259759396041913,2.46957379137116,276.4691542543447
81.43535288722657,24.89052719751651,24.919659562913242,15.823680006023388,27.60559485572227,42.87103455736679,25.84218054044709,221.68891585466946
36.694704210552196,34.929559329744094,33.30357804373259,30.336719777517985,31.512728615391016,27.022517739192644,90.02946187524033,-0.28705012633661653
96.6974203293783,89.66985473416658,37.32753797966627,64.82792162720237,31.14418154612556,80.99721019217031,80.47728967088162,292.1439253408546
79.44176886703367,11.143517283136028,81.15981436332996,77.95523385965585,88.50801550976391,32.242105182328714,10.716543173998428,53.82028629309931
16.12497572680799,67.2786361462869,71.41498933545607,23.723420298054943,80.57173684799352,91.8296297398204,98.46218462188033,-16.173389508174765
99.70471450204329,51.59239606629441,70.00843086171844,7.655877521919541,90.11414967516501,81.35826471117177,35.90617132505789,89.82540210602242
97.57037370929743,38.59860969961956,1.620939199104432,1.8674455363305253,54.41395433621551,44.314631723327516,2.570014744707827,178.18369682082428
36.8304514558738,42.03205079109033,40.54039612521759,99.80776646486923,15.667537544190058,43.69589067938195,27.023265430982445,-51.70530142699556
96.8963436599663,58.98090415158255,70.41864241408338,64.99366722126736,75.54070833545397,88.53142710276725,25.30527347954249,184.26700764998776
22.799380651608903,60.26417082776404,23.616416042627662,73.09863003941184,66.39989175927695,23.92749202329082,18.59147295529532,51.2143516339055
31.277571604355604,36.632896636726585,58.99067902122353,75.92389399123937,32.235077827544444,50.202214510488695,58.38310652976203,-40.145136754088966
26.66008825731919,71.3846644545666,45.72711070486637,65.02313723923659,50.26688385190886,43.139356541715,71.7766461087949,55.03852095349133
1.2360842571165431,8.029437505532744,57.63729453488462,81.36217164732041,56.15362336483851,60.35916961612696,22.05808252164121,-61.03176744670432
91.9541042614113,20.550070040934887,68.8338564596957,37.520982171297966,21.15290267782305,82.09913422120398,11.457443808560841,171.14879987142024
77.3050694280877,48.30605180582771,94.97097563140352,54.97037162982481,52.442620917032976,87.35848104416326,64.6725820158072,104.15282474715994
32.923076971827626,1.0449319729087692,13.709540824039445,77.03179123849691,83.30666167054225,66.46796550735621,57.55562044271939,121.87428834427118
90.84481053516957,71.4375151521008,48.19000188772987,70.73898899099137,63.937292199847775,2.4939445440350982,80.30740722448462,203.81428217606754
74.63487173472969,38.706935286873744,58.632098201641035,23.635683552876973,98.86302119030287,58.87823304656115,19.90778845146344,175.18091181623203
99.01677425951613,85.31013937258002,34.41210337303031,65.7041038386832,93.30603851526195,55.90763503622822,61.71050774113157,310.20234326635864
46.89892047477561,99.48297662211691,93.34737092152959,2.825541238821039,44.83929398895393,33.9975911825939,15.57623452305914,40.78650613870839
29.56446936648076,71.72501940645407,48.70095286898033,30.829788618741905,91.99486982636282,69.57540009945255,27.671945047552615,66.69462952308373
79.31538941794459,99.86391120657998,70.43004302256007,47.48291257933798,79.54633498396203,53.25061124397573,57.463291169247896,178.57512762770693
96.62299802235343,94.26874804292174,58.926528947792676,22.95584237041064,49.53548691923427,43.565498286437546,33.09705201761817,153.75402578532365
60.37500670232953,9.468638146306974,11.575757718898316,96.96883321348268,95.28947275526201,38.00014145294295,98.75759548452343,129.4897256812825
71.82306450921885,92.4231708589222,33.18044812709412,84.26055292261412,60.49224057992506,84.18139823787438,8.78369290597415,236.6032907774954
35.04948614782295,42.91959821144445,80.26482835613491,24.20697548611681,0.33322772919091026,38.86563451073852,92.15931319496566,17.730422358774106
15.262387580774138,74.9994459623443,94.74836190516686,25.07770155656568,15.74392594796008,34.305533571646805,29.23205418355934,-36.08646165841904
27.041317675814792,47.44876227594702,55.86037964227293,0.6347476001110741,84.34576971052346,13.603392792337743,76.24420374753139,-32.481619572590304
8.243690470409959,76.3761153364984,36.33931936773135,24.174586211048698,75.8625483039149,5.581914953661638,44.877361511359204,42.20122287383132
90.08256383327532,90.72852358789412,46.8881293183638,83.10449656508918,66.78914318545452,26.171405060874708,35.755840569708596,160.7550793583464
92.76189989088249,88.21012380772483,95.76279927537044,22.119528649355512,15.085713741486572,12.32231818071119,47.79679546181437,84.63033127622111
25.742220251992386,94.64418322439492,49.09424621118489,72.08912195238541,99.62322660739507,43.533776323883856,2.1464328280912603,67.52940386805206
1.5101580588801289,47.16963821413963,63.80396395660042,10.554754374241416,21.965756983369356,73.49374715928855,71.31278653062647,11.461309101110302
96.03874411608422,73.13319921709865,84.00464200610347,59.42567718918943,68.19923645474908,71.08151819484294,17.56086825292481,148.8429050340493
38.18892264503654,39.87758778947214,38.714227786390424,18.732006765193375,42.33846638908619,73.79784022664586,99.01201285264503,9.48569182273907
6.883631042351935,85.24458513130413,78.47495669454642,47.93364790425151,29.753982480459317,48.32935210264835,39.28910553212097,-141.3953812814896
89.96944797582809,28.001251957542937,9.461643872180725,50.45095661759922,17.77668022757236,23.14241690996395,69.77504707515315,257.0504541677419
88.51907855493334,89.64175130705006,80.68185578640387,78.70374263456895,81.15371477991414,32.456204719687044,62.08359585628048,188.98808260906873
18.159118615953084,85.26460585286665,95.78372219957907,25.259334926339704,6.943364972012178,72.94520559851257,91.70551838682613,-22.37449661911686
84.34582647629155,1.306861337314913,43.08811013857987,39.54035932301112,42.14124248108002,14.02354961897605,76.12384930199894,97.1088321948651
69.24582984485032,61.18274905625102,92.89101150237433,71.54183825624773,32.307341665327584,81.60447201070554,94.70303629320978,-10.260194757448232
16.134465789647713,52.8978522535055,77.93405687788638,35.78263593553635,36.86941609474034,70.11729025692875,55.308641716702056,8.09977669070014
62.274559406906185,20.527674341921575,64.3186558812475,49.61184413263576,65.69378460971377,29.300880113941584,14.126333075681263,21.893234081354287
83.67461790502267,11.316803917667118,11.198336549529097,45.89126058015414,41.496439996393775,94.54265373802791,41.21363282951893,184.80379339470744
32.58093138039479,32.146510552065735,24.921560884533676,73.89258786108157,2.904506956804964,64.83460942903582,6.502920361422193,40.830960583033416
24.019292497954957,9.044661841120538,76.09648782115683,21.5326974913587,68.05099195535821,47.48674293207318,93.08159224933445,-37.24347431519044
15.796901892179882,48.12337217192933,9.10931050802526,17.64576874748117,7.362796696187168,34.39932939580566,67.69927850435899,82.07766660486666
27.763892690350545,31.04671690237111,5.446100051600277,30.25826095486641,85.52415488703949,56.7846447539342,97.0075122692376,16.512132198764462
69.19304613653527,13.26977069121613,16.03672185861116,39.095556260187244,17.28437883864976,2.700308033204757,22.909131492607425,-18.09995069060966
40.19586177696851,51.558872760436635,21.015325230810824,16.51125780086524,68.99479852479291,9.518927820839874,34.832991985182595,78.02038870523867
80.89628600489587,45.96371878254247,62.61243048191758,20.364683085153747,9.367540477537306,97.55259672661387,36.734382833526965,165.46740747226687
57.628396794315975,24.593206795461718,99.24586947447051,56.62711282772746,51.67864455272888,88.14339679725217,1.1913395629944978,-47.62391716745408
73.024320970152,31.877968287938106,65.00025791733545,82.53221089727126,43.42380120561481,15.683868891037523,47.735990429935086,69.7007202295912
33.000787471480464,24.05414075736597,60.795731009527096,21.397461800825035,48.36832529283751,44.40785771625574,36.479795235393716,-2.865374912755889
36.30840639422704,21.404950758183617,36.81195357354448,15.42097957168085,70.91867671879616,82.45692241181685,28.601877391422615,16.977318541947355
70.53682579186311,94.36051798229767,13.564080650832278,49.162020823877484,65.75486409921484,52.24264019283387,13.04045608362886,273.94959928573803
40.31370811472242,41.23952289574855,43.08186558945438,11.908643991366652,25.796910805341287,47.102938170577524,87.87967343228979,87.21438072868924
77.89561501543261,79.59634630696436,0.4418088734142178,85.52923824803051,19.673926667104624,92.1311791701114,11.573887674353179,329.00333241519905
9.984725008755602,41.495316419831255,83.01283257987035,65.83325997105612,84.05620427928018,29.872918139103653,29.135393534360944,-52.04060662839732
21.961401853166496,87.31108344033446,99.25319133165988,12.493108260697728,51.67221149865642,35.603600906937594,79.47122116581752,-6.3513536486590425
88.74317067891731,86.29141040544316,85.036887937482,43.218591823205145,75.98078427099402,6.020717180756585,24.706180389118437,149.9587004790172
59.5619512914205,26.833623249532934,93.975335256828,61.34037984800385,93.6261856959035,94.61730649557765,60.0806587625719,56.697093306083545
93.62711901808134,44.53874654244655,4.0318989114628945,5.431720848155653,34.55674747019841,19.948208863722293,89.35303744569458,203.5876271264886
12.91145438365372,51.65825697753307,98.70237591362022,99.161293632274,15.777466997333677,41.47413555517131,68.6495322941087,-75.29685415828195
35.66202389317096,65.68617129363271,17.153049419266033,48.49372906420839,25.506073540648934,85.75420733763673,5.794096717936348,156.14884159846633
69.63834542660223,76.09481818724295,13.177566048555022,15.55768061272621,81.76159229732352,89.57449001494221,98.19522897797296,161.28941923353884
74.35382696674792,77.20447795645534,24.586393751834212,84.2206104109887,1.842569697153018,14.329902951849604,36.267189589575196,155.88611942578004
39.140510783272894,43.46870860640871,84.8281238753235,71.08113585559413,45.03853279314575,73.60477761463673,11.164434140016633,-29.315488707616215
27.22881457701162,71.75303100603432,93.34488090248162,58.10270676213134,24.44220555419532,68.43516467349062,91.43203585585495,2.898394939760747
30.488511520670457,47.54449302929772,13.900553299343809,84.20404605008784,56.80769372457812,3.188671767903428,19.246473296386814,148.69462656898878
93.98082448548813,65.01140340562004,3.0298185578239156,89.30998681720213,1.3589295057554351,1.221068266624914,0.41284567976593856,320.5043016314034
4.237647470728623,38.62789107880823,31.337842557102025,33.285504800099105,44.77352273872523,98.26545769798093,83.45671224507501,42.32110631416202
81.1900183674132,69.84950070919353,48.66432685686526,56.26292698880865,3.5300193334728447,23.783206516490097,12.940988921327135,156.4508296930749
68.73893700525356,21.51330611168628,82.55339815952615,23.68294129182048,91.84948237804728,98.37021425298528,49.247410220051556,63.20876542267093
87.66072913120419,19.97387179767336,8.657260852568339,72.9068866207079,10.701545300146353,81.33094795587648,77.27568754312601,239.43387983047882
5.806614058145287,14.06388640685593,63.69940029688143,37.91565812460828,28.40350156111312,36.249068359756386,28.42751827925457,-37.527195306387256
88.52568677946027,93.92662970818118,72.32943243389232,52.0528368063512,73.63552471090443,86.61323378550537,7.063263155528676,191.72669789939027
12.404813469596764,11.003071509029239,23.07718142908437,87.2667486390751,78.38909740292421,26.78516945527597,75.51776076189715,-45.62026529743143
96.23748927675585,73.10437961893504,58.621557258412395,68.06733084434804,12.48696513431039,96.78727674569983,8.462145456856529,158.9519687873962
30.502457531167536,59.014425115292944,61.30026811490878,20.74484329963636,8.123438943181228,65.19967456236424,26.689574386548276,25.776742615055635
73.71279609702856,51.749486461965255,20.34388595965083,89.41418883866625,55.504922069758386,90.07817202363154,60.781604717514256,154.65014161088726
71.83481082263836,25.51675763406952,70.50368126301127,29.166289041821113,47.94694270188199,0.5253323457689696,35.831289072666685,12.70397335671791
4.449429447446274,22.079731250616607,43.903991223835035,14.053586271519968,95.67430081451863,26.989012057050243,19.51463072195714,-48.058004530646905
90.87828287867478,70.73279384566467,86.70738434351173,20.551684587161347,23.736843669262043,88.25217634984357,99.67793452074264,72.48918802738203
96.07407952348514,50.162809079243345,38.63801399925716,40.45700303368254,75.68353115420497,23.408554719273724,77.78764933399567,121.70470821487724
64.06046059299274,45.61936146063557,10.127884585025326,46.91281054193889,93.19261918698378,93.11792239875369,59.21438784479398,183.16357767846335
83.93810109729418,30.793744782945463,53.975217020000976,59.709228507748094,2.4775973883178315,18.316402775811646,10.725341132311428,77.1077643105896
93.24047109272348,3.878019606488614,97.76511316187906,23.970466821286827,12.059059016191787,44.00190962098014,78.21202495865916,26.76976442222449
43.502082593671666,87.10523086890986,27.462666577600935,47.371986285166514,77.9403312554097,84.97818487077969,45.85144543444213,248.19576331692565
65.66950512254239,77.14250944269658,62.9090962649588,20.490665514239403,84.72739199350465,83.82349609471311,41.05866007045332,153.5676918169848
66.27993636988255,42.72446641429759,57.90230468688655,51.941147567856916,13.428662473013508,94.1055424123638,22.547806367281787,75.6575848417945
88.31624935411332,24.28643127508242,23.826687309168026,69.08727281613396,87.11031906585175,17.951077959070695,45.11721579710953,132.37335870961527
18.64955345396303,98.34791816066387,48.96369762362565,82.8705747306922,38.38953307927665,5.312570443953724,29.116373677210795,-22.84824182162562
94.1779753628731,1.3885558608201398,66.95737944604467,97.67080260738778,39.05862231789099,31.401911214434406,24.744334004685143,134.00016054607187
39.4621332891979,15.634518603333325,32.052955481637454,50.68037073961843,47.47872621195803,60.19871405304179,82.06113642862755,117.11966310498704
30.86874205021116,96.0663260549781,16.657301503492395,91.40353443052483,49.63266437733746,37.19845767674499,37.05351230758627,149.82504870204508
30.63503408877194,42.22632051696087,0.2859722817052046,1.5738426296590946,25.795762010214553,51.87867882127396,19.431182767596933,135.59254869694743
48.53530731493949,58.00636798501165,59.35396495668448,78.18523710669957,61.325985836871546,64.94647210287538,58.150117510529334,44.477757020297034
36.48842493361371,19.940341495893144,64.30731579879294,22.31986815293715,57.94192953806522,84.91681513249605,55.90567778062495,-39.04074370228986
16.413498179673358,56.65958018471295,86.06865145791534,19.17520210057705,60.79466245269822,0.030048223308654087,59.9644854758037,-116.08849591956388
90.66722654745323,12.616649234955135,25.34106622805612,91.64076040760915,20.340819793158403,73.20736399666427,56.83945013977814,215.02823099304365
23.072766845419345,79.38839212240893,47.344349796693095,83.83480152551277,48.575519261064706,78.53055020747374,40.113284411194684,177.20853309699976
84.82045983316658,79.43761574061882,47.0393509932051,13.830664250813218,1.543982668431776,56.088587770711754,17.71614502126876,160.7893606909279
70.44040681265695,9.777558221533077,21.432627220156174,7.768823652706491,62.98968348041116,50.683475707933376,88.04620017635494,90.95792810936918
97.12860082615138,17.783419253812273,59.36442286236709,88.49029635338051,96.98629174778053,86.7364503753128,29.225868007766785,92.8014429935827
89.42658646465624,33.02812009351821,64.24149581009345,70.06204805735523,6.190230415003251,13.803559152972934,34.42386295139299,149.69464739980154
19.841689104524583,3.070006458375363,90.33796569089796,27.42084248717139,51.10210625290373,35.087968040039094,90.58443310889324,-16.843444737735553
93.1526619904902,28.768586515767545,74.14423543862344,40.62206036800229,25.57090044121624,64.0460181335576,3.7273924706047623,110.57838400772896
54.739454122993145,96.50248941651994,68.74838609580888,27.640726332886334,99.06692306763057,80.9775187614569,0.5625003712199317,100.01492105034446
75.14209327286176,77.04877295307784,40.49076312518529,77.81298308142054,81.69347786156945,13.463958039956946,6.395392493747732,126.7124294906919
83.62206409319478,11.603620710083096,70.8130338663838,45.52777547181637,93.71679662979221,48.203694390070325,48.16570739897787,173.97602670325705
68.235714696739,38.11314781909264,63.62682433519532,87.06117127113122,37.38584026965758,3.855252280591348,25.077089700352662,120.91324124850401
87.0001531720022,64.12087161983915,62.11277966332598,34.025327585085584,79.77161831745701,29.715686603486525,4.5924417571815646,108.57968537388501
97.47165612855709,19.00644618028483,20.868550871724178,56.05127695203469,33.9804058118506,72.56905381163948,66.11417510563221,198.83149944069447
96.9019548886142,84.71190899730158,43.805131259928906,86.46212553805456,64.87929773201981,69.37440457173739,96.79474559715064,207.40940740790066
24.340259978189238,78.70005431727255,64.27913578996599,66.60887992362555,40.442105665544524,12.523251977686645,83.7216006531832,19.0133412022165
16.563066983169673,62.026578868902426,52.421369392527716,35.801788839394355,11.278053040947844,66.61217360998751,67.24333762033612,79.28169327119434
77.07843100914994,25.091438495265407,87.99693575880421,28.563785932012685,69.7387193772135,57.450646056301494,39.04684326376954,51.512288492516234
28.571568506794666,19.545894929132047,66.64775490939762,82.09682309863416,31.296956678631883,28.191295400607373,18.33934626413796,79.9220486259921
84.65732304205962,97.30523995670247,21.092182435321448,49.92243681349486,44.797554928519624,60.02271015901961,48.77984460212511,233.16408948436109
30.70228499336204,84.62740453125296,29.209076588895964,32.26395270243365,62.41306412669799,30.148628677769594,29.060428858414156,137.6340752836926
49.30375177192826,64.55425315756676,51.34681783862396,76.92522950992429,20.069411312312813,50.81362217442616,88.25001639840588,106.72289866550155
49.11727342759622,95.41227305606255,64.36514862833917,5.859880017805564,23.740708112108923,60.729484571171476,51.53597444844063,108.03611124720044
